,Text,label
1231,"La secretaria de gobernación de México asegura que detrás estarían bandas criminales que trafican con seres humanos Una «caravana madre» de hasta 20.000 personas ha empezado a aglutinarse en Honduras para poner rumbo hacia Estados Unidos, según la secreta",REAL
1232,"La sede de la Confederación LGBT Española Colegas ha amanecido este jueves con unas pintadas que les tildan de ""fachas"", ante lo que la organización ha señalado que son producto ""de la intolerancia y el extremismo"". Así, la sede de la organización present",REAL
1233,"La Seguridad Social ha aprobado una nueva Ley que reconoce el derecho de los padres o tutores de niños que hagan la Primera Comunión a disfrutar cada uno de ellos de un permiso remunerado de 15 días. Así mismo, los niños dispondrán del mismo período de va",FAKE
1234,"La síndica de Unides Podem en Les Corts Valencianes, Naiara Davó, ha instado al Partido Socialista (PSOE) a negociar un acuerdo de coalición con Podemos para aprobar unos nuevos presupuestos y evitar el ""bloqueo"" de la Comunitat Valenciana. En un comunica",REAL
1235,"La situación de la cadena de supermercados Dia es ""grave"" y, hoy por hoy, la única solución sobre la mesa es la ampliación de capital de Letterone, el máximo accionista (29%), condicionada al triunfo de la opa sobre el resto del capital y a un acuerdo con",REAL
1236,"La situación política, con cuatro elecciones generales en cuatro años, preocupa más que nunca a los españoles. Los políticos y los partidos se consolidan como el segundo problema de los ciudadanos, solo por detrás del paro, según el barómetro del Centro d",REAL
1237,"La Sociedad Deportiva Huesca se aferra a las matemáticas para mantener un poco de esperanza pensando en la salvación, algo que pasa por derrotar al Eibar, y afrontar los partidos que quedan hasta el final de temporada esperando poder sumar los máximos pun",REAL
1238,"La sostenibilidad cada vez cuenta con más peso a la hora de planificar cualquier proyecto empresarial. En este sentido, la digitalización de las compañías, y en especial el internet de las cosas (IoT), ayuda a respetar el medio ambiente mediante solucione",REAL
1239,"La Sra AdaColau le arruina la vida a este desempleado de larga duración con una multa de 157.000€ por pegar carteles en los que demanda trabajo mientras consiente que se peguen lazos amarillos por toda Barcelona. Eso son políticas sociales. En fin, otro a",FAKE
1240,"La subcampeona del mundo ha decidido dar por cerrado su exitazo en Rusia con un gesto único. Según anunció el seleccionador de Croacia Zlatko Dalic, en una carta publicada en Facebook, los 23 millones de euros ganados por sus jugadores y el cuerpo técnico",FAKE
1241,"La tarde de ayer se celebraron las elecciones internas de VOX Valencia para liderar la campaña de las próximas autonómicas, saliendo vencedor por mayoría absoluta Mamadou Brahím, un político auto declarado “fascista” de descendencia senegalesa. Su nombre ",FAKE
1242,La televisión pública británica emitió el domingo un avance de un programa en el que se describía un gesto que simboliza la unión de los musulmanes como un guiño al grupo terroristaConfudir el rezo islámico con un saludo al grupo yihadista Daesh. Es la r,REAL
1243,"La teniente de alcalde de Derechos Sociales y actual alcaldesa en funciones de Barcelona, Laia Ortiz, ya que Ada Colau y su segundo, Gerardo Pisarello llevan más de un mes de vacaciones, ha ofrecido a la Ciudad Condal para acoger a los inmigrantes del Aqu",FAKE
1244,"La tensión en 'Espejo público' atravesaba la pequeña pantalla. Susanna Griso pretendía mantener ""debate ordenado y educado"" la mañana del 12 de enero, pero el asesor del equipo de campaña de Donald Trump en España, Roberto Centeno, no se lo ha puesto fáci",FAKE
1245,"La titular del juzgado de instrucción numero 6 de Ceuta, María de la Luz Lozano ha ordenado en este martes el procesamiento de los guardias civiles investigados por las muertes de 15 inmigrantes que trataban de alcanzar las costas de Ceuta la mañana del 6",REAL
1246,"La tormenta de Arganda grabada desde un avión, impresionante",FAKE
1247,"LA TRAMA DE LA CAMILO JOSÉ CELA Una de cuatro páginas de la tesis de Carmen Barquero coinciden con trabajos colgados previamente en «El rincón del vago». Tiene un 70% de plagios. Por su parte, Juan Manuel Soriano plagió artículos de «XL Semanal» y «El Paí",REAL
1248,"La tranquilidad informativa de este domingo de Ramos, 25 de marzo de 2018, se alteraba al trascender al mediodía la detención en Alemania del prófugo ex presidente catalán, Carles Puigdemont. Muchos españoles pasaban ya sus primeros días de asueto de Sema",FAKE
1249,"La transmisión de un caso de sarna a una agente de la autoridad en el Centro de Estancia Temporal de Inmigrantes (CETI) de Motril, que también contagió a su marido y a su hijo, ha desencadenado una reacción de los sindicatos policiales de la provincia. Lo",FAKE
1250,"La Tribuna de España (Reproducido).- Lo publicábamos, ayer mismo, en La Tribuna de España; y el pasado viernes en La Tribuna de La Provincia de Cartagena: la invasión musulmana que sufre la ciudad Trimilenaria es tal que, en cualquier momento, va a estall",FAKE
1251,La última actualización de Google Maps ya indica dónde están los radares fijos de las carreteras de las principales ciudades de España ,REAL
1252,"La última de Podemos. El partido de Pablo Iglesias ha registrado una iniciativa en el Congreso que contempla una renta de 'garantía de suficiencia’ para personas sin ingresos. O lo que es lo mismo: recupera la famosa ‘renta mínima garantizada’, la medida ",FAKE
1253,"La Unidad Militar de Emergencias (UME), que ha trabajado incansable en turnos de doce horas para ayudar a apagar el incendio de Tarragona, tuvo que sobrevivir las duras jornadas de trabajo con un precario menú que incluye en el almuerzo un sandwich de ape",FAKE
1254,"La Universidad de Vigo y la Diputación de Pontevedra firmaron este lunes en el Pazo de Castrelos de Vigo, un convenio de colaboración para poner en marcha la Cátedra de Feminismos 4.0, destinada al análisis y al fomento del pensamiento crítico y feminista",REAL
1255,"La Universidad Miguel Hernández (UMH) de Elche acogerá del 3 al 9 de octubre la iniciativa Medidas Estructurales Contra el Acoso Sexual, donde más de 20 participantes de entre 18 y 30 años procedentes de Alemania, Estonia, España, Holanda, Nueva Zelanda, ",REAL
1256,"La Universidad pública volverá a congelar las tasas universitarias por cuarto año consecutivo. Como novedad, el próximo curso ampliará la exención de su pago al colectivo de los refugiados. Los inmigrantes acogidos, no pagarán nada, todo gratis. Hasta ah",FAKE
1257,"La versión de Aladdín con Will Smith ha llenado las arcas de la factoría Disney. En España, ha sido la cinta más vista en el fin de semana del 24 al 26 de mayo con 4,6 millones de euros y 736.000 espectadores. ",REAL
1258,"La vicepresidenta del Gobierno en funciones, Carmen Calvo, ha asegurado que el feminismo se gestó en el seno del socialismo a lo largo de sus años de historia y que, por tanto, el feminismo ""no"" es de ""todas"". ""El feminismo es de todas, no bonita, nos lo ",REAL
1259,"La vicepresidenta del Gobierno y ministra de la Presidencia, Relaciones con las Cortes e Igualdad, Carmen Calvo, ha propuesto hoy una reforma del Código Penal y de la Ley de Enjuiciamiento Criminal para garantizar que los tipos penales no se pongan ""en ri",FAKE
1260,"La vicepresidenta y consellera de Igualdad, Mónica Oltra, ha reivindicado la necesidad de impulsar un feminismo ""más transversal"" y una ""mirada igualitaria en más lugares"" que permita el ""empoderamiento y la visibilización del talento de las mujeres"". Olt",REAL
1261,"La víctima, de 59 años, permanece hospitalizada. La agresión se produjo sin motivo aparente, según la Guardia CivilUna vecina de Caspe (Zaragoza) de 59 años ha tenido que ser hospitalizada y operada tras sufrir una agresión en plena calle y sin motivo apa",REAL
1262,"La vida está llena de sueños que muchas veces no se cumplen. El de este nigeriano era tener un coche caro, y así se lo había prometido su hijo en numerosas ocasiones, pero nunca disfrutó de ello. En un gesto hacia su padre, Azubuike quiso enterrarle con e",FAKE
1263,La visita de Maluma a un santuario de animales deriva en polémica y en el cierre temporal de su cuenta en Instagram,REAL
1264,"La youtuber Jenny McDermott, conocida por tener un largo historial de videos polémicos y eliminados de su canal de YouTube, ha llevado su ""feminismo"" demasiado lejos y ha pedido en una grabación ""matar a todos los hombres"". ""Estoy harta de ser una fábrica",FAKE
1265,"LAB, sindicato con mayor representación en la Administración Pública navarra, considera ""inaceptable"" la decisión del Tribunal Superior de Justicia de Navarra respecto al euskera. Para este sindicato el fallo del TSJN es ""grave"" porque, ""por un lado, vuln",REAL
1266,"Laia Abril (Barcelona, 1986) es uno de los nuevos valores de la fotografía. Su galardonado proyecto On Abortion, que documenta los daños que sufren las mujeres por no poder acceder al aborto de forma legal, es objeto de una exposición en la sala Foto Cole",REAL
1267,Las acciones de una empresa minera se disparan en Bolsa tras los resultados de las elecciones municipales del domingo en un un pueblo de Salamanca,REAL
1268,Las autoridades de España y Marruecos han incrementado este lunes la vigilancia en el perímetro fronterizo terrestre que separa la ciudad ceutí de Marruecos ante la posibilidad de que los inmigrantes que aguardan en el lado marroquí pudieran protagonizar ,REAL
1269,"Las autoridades suecas creen que con un día laboral más corto, los trabajadores “se sentirán mejor física y mentalmente”. Esta reducción horaria busca aumentar la eficiencia del trabajo, ahorrar fondos estatales y abrir nuevas oportunidades laborales. Si ",FAKE
1270,"Las autoridades suecas creen que con un día laboral más corto, los trabajadores “se sentirán mejor física y mentalmente”. Esta reducción horaria busca aumentar la eficiencia del trabajo, ahorrar fondos estatales y abrir nuevas oportunidades laborales. Si ",FAKE
1271,"Las autoridades suecas creen que con un día laboral más corto, los trabajadores “se sentirán mejor física y mentalmente”. Esta reducción horaria busca aumentar la eficiencia del trabajo, ahorrar fondos estatales y abrir nuevas oportunidades laborales. Si ",FAKE
1272,"Las compañías eléctricas han conseguido finalmente que el Gobierno acepte una de sus históricas reclamaciones y acaban de obtener la titularidad del 100 % del agua de lluvia que caiga sobre el territorio español, salvo el pequeño porcentaje de líquido que",FAKE
1273,"Las costas de Málaga, Alicante, Baleares y Canarias son las que ofrecen más rentabilidad para alquilar una propiedad durante todo el año, según se desprende de un estudio realizado por Self Bank.En la actualidad, con el alquiler de una casa o un apartamen",REAL
